09-2003,O,Melbourne,Wellington,Air New Zealand,MEL-WLG,New Zealand,New Zealand,New Zealand,New Zealand,0,30,3552
09-2003,O,Melbourne,Wellington,Qantas Airways,MEL-WLG,New Zealand,New Zealand,New Zealand,New Zealand,0,21,2520
09-2003,O,Norfolk Island,Auckland,Air New Zealand,NLK-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,8,912
09-2003,O,Perth,Auckland,Air New Zealand,PER-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,17,3926
09-2003,O,Perth,Bandar Seri Begawan,Royal Brunei Airlines,PER-BWN,Brunei,SE Asia,Brunei,SE Asia,0,12,2376
09-2003,O,Perth,Bangkok,Thai Airways International,PER-BKK,Thailand,SE Asia,Thailand,SE Asia,0,8,2440
09-2003,O,Perth,Bangkok,Thai Airways International,PER-HKT-BKK,Thailand,SE Asia,Thailand,SE Asia,1,8,2440
09-2003,O,Perth,Denpasar,Air Paradise International,PER-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,21,3843
09-2003,O,Perth,Denpasar,Garuda Indonesia,PER-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,30,4027
09-2003,O,Perth,Denpasar,Qantas Airways,PER-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,9,1182
09-2003,O,Perth,Dubai,Emirates,PER-DXB,United Arab Emirates,Middle East,United Arab Emirates,Middle East,0,30,9000
09-2003,O,Perth,Hong Kong,Cathay Pacific Airways,PER-HKG,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,13,4043
09-2003,O,Perth,Jakarta,Qantas Airways,PER-JKT,Indonesia,SE Asia,Indonesia,SE Asia,0,7,1588
09-2003,O,Perth,Jakarta,Qantas Airways,PER-JKT-SIN,Indonesia,SE Asia,Singapore,SE Asia,0,3,687
09-2003,O,Perth,Johannesburg,South African Airways,PER-JNB,South Africa,Africa,South Africa,Africa,0,21,6150
09-2003,O,Perth,Kuala Lumpur,Malaysia Airlines,PER-KCH-KUL,Malaysia,SE Asia,Malaysia,SE Asia,1,9,2646
09-2003,O,Perth,Kuala Lumpur,Malaysia Airlines,PER-KUL,Malaysia,SE Asia,Malaysia,SE Asia,0,38,10692
09-2003,O,Perth,Kuching,Malaysia Airlines,PER-KCH-KUL,Malaysia,SE Asia,Malaysia,SE Asia,0,9,2646
09-2003,O,Perth,Mauritius,Air Mauritius,MEL-PER-MRU,Mauritius,Africa,Mauritius,Africa,0,5,1470
09-2003,O,Perth,Paris,Qantas Airways,PER-SIN-PAR,France,Europe,France,Europe,1,9,3888
09-2003,O,Perth,Paris,Qantas Airways,SYD-PER-SIN-PAR,France,Europe,France,Europe,1,1,432
09-2003,O,Perth,Phuket,Thai Airways International,PER-HKT-BKK,Thailand,SE Asia,Thailand,SE Asia,0,8,2440
09-2003,O,Perth,Singapore,Qantas Airways,PER-JKT-SIN,Singapore,SE Asia,Singapore,SE Asia,1,3,687
09-2003,O,Perth,Singapore,Qantas Airways,PER-SIN,Singapore,SE Asia,Singapore,SE Asia,0,46,12135
09-2003,O,Perth,Singapore,Qantas Airways,PER-SIN-PAR,Singapore,SE Asia,France,Europe,0,9,3888
09-2003,O,Perth,Singapore,Qantas Airways,SYD-PER-SIN,Singapore,SE Asia,Singapore,SE Asia,0,1,227
09-2003,O,Perth,Singapore,Qantas Airways,SYD-PER-SIN-PAR,Singapore,SE Asia,France,Europe,0,1,432
09-2003,O,Perth,Singapore,Singapore Airlines,PER-SIN,Singapore,SE Asia,Singapore,SE Asia,0,60,19398
09-2003,O,Perth,Tokyo,Qantas Airways,PER-TYO,Japan,NE Asia,Japan,NE Asia,0,13,2951
09-2003,O,Sydney,Apia,Polynesian Airlines,SYD-AKL-APW,Western Samoa,Islands,Western Samoa,Islands,1,4,616
09-2003,O,Sydney,Apia,Polynesian Airlines,SYD-TBU-APW,Western Samoa,Islands,Western Samoa,Islands,1,4,616
09-2003,O,Sydney,Auckland,Aerolineas Argentinas,SYD-AKL-BUE,New Zealand,New Zealand,Argentina,S America,0,8,1976
09-2003,O,Sydney,Auckland,Air New Zealand,SYD-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,144,23971
09-2003,O,Sydney,Auckland,Emirates,DXB-SIN-SYD-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,30,11400
09-2003,O,Sydney,Auckland,LAN Airlines,SYD-AKL-SCL,New Zealand,New Zealand,Chile,S America,0,13,3367
09-2003,O,Sydney,Auckland,Polynesian Airlines,SYD-AKL-APW,New Zealand,New Zealand,Western Samoa,Islands,0,4,616
09-2003,O,Sydney,Auckland,Qantas Airways,SYD-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,144,32783
09-2003,O,Sydney,Auckland,Qantas Airways,SYD-AKL-LAX,New Zealand,New Zealand,USA,N America,0,7,1701
09-2003,O,Sydney,Auckland,Qantas Airways,SYD-BNE-AKL-LAX,New Zealand,New Zealand,USA,N America,1,13,5563
09-2003,O,Sydney,Auckland,Qantas Airways,SYD-CHC-AKL,New Zealand,New Zealand,New Zealand,New Zealand,1,1,236
09-2003,O,Sydney,Auckland,Royal Tongan Airlines,SYD-AKL-TBU,New Zealand,New Zealand,Tonga,Islands,0,5,925
09-2003,O,Sydney,Auckland,Thai Airways International,BKK-SYD-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,29,11745
09-2003,O,Sydney,Bangkok,British Airways,SYD-BKK-LON,Thailand,SE Asia,UK,Europe,0,30,11630
09-2003,O,Sydney,Bangkok,Qantas Airways,SYD-BKK-LON,Thailand,SE Asia,UK,Europe,0,29,11369
09-2003,O,Sydney,Bangkok,Qantas Airways,SYD-MEL-BKK-LON,Thailand,SE Asia,UK,Europe,1,1,394
09-2003,O,Sydney,Bangkok,Thai Airways International,AKL-SYD-BKK,Thailand,SE Asia,Thailand,SE Asia,0,30,12150
09-2003,O,Sydney,Bangkok,Thai Airways International,SYD-MEL-BKK,Thailand,SE Asia,Thailand,SE Asia,1,29,8458
09-2003,O,Sydney,Beijing,Air China,MEL-SYD-CAN-BJS,China,NE Asia,China,NE Asia,1,9,2709
09-2003,O,Sydney,Beijing,Air China,MEL-SYD-SHA-BJS,China,NE Asia,China,NE Asia,1,5,1505
09-2003,O,Sydney,Beijing,Air China,SYD-SHA-BJS,China,NE Asia,China,NE Asia,1,12,3612
09-2003,O,Sydney,Beijing,China Eastern Airlines,SYD-SHA-BJS,China,NE Asia,China,NE Asia,1,17,4879
09-2003,O,Sydney,Buenos Aires,Aerolineas Argentinas,SYD-AKL-BUE,Argentina,S America,Argentina,S America,1,8,1976
09-2003,O,Sydney,Chicago,United Airlines,MEL-SYD-LAX-CHI,USA,N America,USA,N America,1,30,10410
09-2003,O,Sydney,Christchurch,Air New Zealand,SYD-CHC,New Zealand,New Zealand,New Zealand,New Zealand,0,60,6885
09-2003,O,Sydney,Christchurch,Qantas Airways,SYD-CHC,New Zealand,New Zealand,New Zealand,New Zealand,0,89,18438
09-2003,O,Sydney,Christchurch,Qantas Airways,SYD-CHC-AKL,New Zealand,New Zealand,New Zealand,New Zealand,0,1,236
09-2003,O,Sydney,Christchurch,Qantas Airways,SYD-WLG-CHC,New Zealand,New Zealand,New Zealand,New Zealand,1,1,229
09-2003,O,Sydney,Denpasar,Air Paradise International,MEL-SYD-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,9,2403
09-2003,O,Sydney,Denpasar,Air Paradise International,SYD-MEL-DPS,Indonesia,SE Asia,Indonesia,SE Asia,1,8,2038
09-2003,O,Sydney,Denpasar,Australian Airlines,SYD-DPS-SIN,Indonesia,SE Asia,Singapore,SE Asia,0,13,3523
09-2003,O,Sydney,Denpasar,Australian Airlines,SYD-MEL-DPS,Indonesia,SE Asia,Indonesia,SE Asia,1,4,1084
09-2003,O,Sydney,Denpasar,Garuda Indonesia,MEL-SYD-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,5,1465
09-2003,O,Sydney,Denpasar,Garuda Indonesia,SYD-DPS,Indonesia,SE Asia,Indonesia,SE Asia,0,12,3516
09-2003,O,Sydney,Dubai,Emirates,AKL-SYD-SIN-DXB,United Arab Emirates,Middle East,United Arab Emirates,Middle East,1,30,11400
09-2003,O,Sydney,Dunedin,Freedom Air International,SYD-DUD,New Zealand,New Zealand,New Zealand,New Zealand,0,4,568
09-2003,O,Sydney,Frankfurt,Qantas Airways,SYD-MEL-SIN-FRA,Germany,Europe,Germany,Europe,2,1,432
09-2003,O,Sydney,Frankfurt,Qantas Airways,SYD-SIN-FRA,Germany,Europe,Germany,Europe,1,29,12526
09-2003,O,Sydney,Guam,Qantas Airways,SYD-CNS-GUM-TYO,Guam,Islands,Japan,NE Asia,1,1,450
09-2003,O,Sydney,Guangzhou,Air China,MEL-SYD-CAN-BJS,China,NE Asia,China,NE Asia,0,9,2709
09-2003,O,Sydney,Guangzhou,China Southern Airlines,MEL-SYD-CAN,China,NE Asia,China,NE Asia,0,9,2583
09-2003,O,Sydney,Guangzhou,China Southern Airlines,SYD-CAN,China,NE Asia,China,NE Asia,0,4,1148
09-2003,O,Sydney,Hamilton,Freedom Air International,SYD-HLZ,New Zealand,New Zealand,New Zealand,New Zealand,0,10,1420
09-2003,O,Sydney,Hanoi,Vietnam Airlines,SYD-SGN-HAN,Vietnam,SE Asia,Vietnam,SE Asia,1,12,3072
09-2003,O,Sydney,Ho Chi Minh City,Vietnam Airlines,SYD-SGN-HAN,Vietnam,SE Asia,Vietnam,SE Asia,0,12,3072
09-2003,O,Sydney,Hong Kong,Cathay Pacific Airways,SYD-HKG,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,59,16271
09-2003,O,Sydney,Hong Kong,Qantas Airways,MEL-SYD-DRW-HKG,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,1,2,454
09-2003,O,Sydney,Hong Kong,Qantas Airways,MEL-SYD-HKG,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,14,3178
09-2003,O,Sydney,Hong Kong,Qantas Airways,SYD-HKG,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,29,10899
09-2003,O,Sydney,Hong Kong,Qantas Airways,SYD-MEL-HKG,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,1,7,1754
09-2003,O,Sydney,Honolulu,Air Canada,SYD-HNL-YVR,USA,N America,Canada,N America,0,30,8440
09-2003,O,Sydney,Honolulu,Qantas Airways,MEL-SYD-HNL,USA,N America,USA,N America,0,10,2437
09-2003,O,Sydney,Honolulu,Qantas Airways,MEL-SYD-NAN-HNL,USA,N America,USA,N America,1,1,227
09-2003,O,Sydney,Honolulu,Qantas Airways,SYD-HNL,USA,N America,USA,N America,0,2,454
09-2003,O,Sydney,Jakarta,Qantas Airways,SYD-JKT,Indonesia,SE Asia,Indonesia,SE Asia,0,19,4358
09-2003,O,Sydney,Johannesburg,Qantas Airways,SYD-JNB,South Africa,Africa,South Africa,Africa,0,20,7852
09-2003,O,Sydney,Kota Kinabalu,Australian Airlines,SYD-BKI,Malaysia,SE Asia,Malaysia,SE Asia,0,4,1084
09-2003,O,Sydney,Kuala Lumpur,Lauda Air,SYD-KUL-VIE,Malaysia,SE Asia,Austria,Europe,0,22,7568
09-2003,O,Sydney,Kuala Lumpur,Malaysia Airlines,SYD-KUL,Malaysia,SE Asia,Malaysia,SE Asia,0,30,11580
09-2003,O,Sydney,Kuala Lumpur,Malaysia Airlines,SYD-MEL-KUL,Malaysia,SE Asia,Malaysia,SE Asia,1,17,4726
09-2003,O,Sydney,London,British Airways,SYD-BKK-LON,UK,Europe,UK,Europe,1,30,11630
09-2003,O,Sydney,London,British Airways,SYD-SIN-LON,UK,Europe,UK,Europe,1,30,10530
09-2003,O,Sydney,London,Qantas Airways,SYD-BKK-LON,UK,Europe,UK,Europe,1,29,11357
09-2003,O,Sydney,London,Qantas Airways,SYD-MEL-BKK-LON,UK,Europe,UK,Europe,2,1,394
09-2003,O,Sydney,London,Qantas Airways,SYD-SIN-LON,UK,Europe,UK,Europe,1,18,7049
09-2003,O,Sydney,London,Qantas Airways,SYD-SIN-ROM-LON,UK,Europe,UK,Europe,2,1,394
09-2003,O,Sydney,Los Angeles,Qantas Airways,SYD-AKL-LAX,USA,N America,USA,N America,1,7,1701
09-2003,O,Sydney,Los Angeles,Qantas Airways,SYD-BNE-AKL-LAX,USA,N America,USA,N America,2,13,5563
09-2003,O,Sydney,Los Angeles,Qantas Airways,SYD-LAX,USA,N America,USA,N America,0,52,18759
09-2003,O,Sydney,Los Angeles,Qantas Airways,SYD-LAX-NYC,USA,N America,USA,N America,0,11,3974
09-2003,O,Sydney,Los Angeles,Qantas Airways,SYD-NAN-LAX,USA,N America,USA,N America,1,2,752
09-2003,O,Sydney,Los Angeles,Qantas Airways,SYD-NAN-LAX-NYC,USA,N America,USA,N America,1,1,358
09-2003,O,Sydney,Los Angeles,United Airlines,MEL-SYD-LAX-CHI,USA,N America,USA,N America,0,30,10410
09-2003,O,Sydney,Manila,Philippine Airlines,MEL-SYD-MNL,Philippines,SE Asia,Philippines,SE Asia,0,12,3624
09-2003,O,Sydney,Manila,Qantas Airways,MEL-SYD-MNL,Philippines,SE Asia,Philippines,SE Asia,0,1,229
09-2003,O,Sydney,Manila,Qantas Airways,SYD-BNE-MNL,Philippines,SE Asia,Philippines,SE Asia,1,4,908
09-2003,O,Sydney,Manila,Qantas Airways,SYD-MNL,Philippines,SE Asia,Philippines,SE Asia,0,12,2762
09-2003,O,Sydney,Nadi,Fiji Airways,SYD-NAN,Fiji,Islands,Fiji,Islands,0,30,13740
09-2003,O,Sydney,Nadi,Qantas Airways,MEL-SYD-NAN-HNL,Fiji,Islands,USA,N America,0,1,227
09-2003,O,Sydney,Nadi,Qantas Airways,SYD-NAN-LAX,Fiji,Islands,USA,N America,0,2,752
09-2003,O,Sydney,Nadi,Qantas Airways,SYD-NAN-LAX-NYC,Fiji,Islands,USA,N America,0,1,358
09-2003,O,Sydney,Nagoya,Australian Airlines,SYD-CNS-NGO,Japan,NE Asia,Japan,NE Asia,1,26,7040
09-2003,O,Sydney,New York,Qantas Airways,SYD-LAX-NYC,USA,N America,USA,N America,1,11,3974
09-2003,O,Sydney,New York,Qantas Airways,SYD-NAN-LAX-NYC,USA,N America,USA,N America,2,1,358
09-2003,O,Sydney,New York,United Airlines,SYD-SFO-NYC,USA,N America,USA,N America,1,30,10410
09-2003,O,Sydney,Noumea,Air Caledonie,SYD-NOU,New Caledonia,Islands,New Caledonia,Islands,0,17,3157
09-2003,O,Sydney,Noumea,Qantas Airways,SYD-NOU,New Caledonia,Islands,New Caledonia,Islands,0,12,2007
09-2003,O,Sydney,Osaka,Japan Airlines,BNE-SYD-OSA,Japan,NE Asia,Japan,NE Asia,0,30,14148
09-2003,O,Sydney,Palmerston,Freedom Air International,SYD-PMR,New Zealand,New Zealand,New Zealand,New Zealand,0,8,1136
09-2003,O,Sydney,Paris,Qantas Airways,SYD-PER-SIN-PAR,France,Europe,France,Europe,2,1,432
09-2003,O,Sydney,Port Moresby,Air Niugini,SYD-BNE-POM,Papua New Guinea,Islands,Papua New Guinea,Islands,1,9,2070
09-2003,O,Sydney,Port Vila,Air Vanuatu,SYD-VLI,Vanuatu,Islands,Vanuatu,Islands,0,23,2878
09-2003,O,Sydney,Queenstown,Air New Zealand,SYD-ZQN,New Zealand,New Zealand,New Zealand,New Zealand,0,8,934
09-2003,O,Sydney,Queenstown,Qantas Airways,SYD-ZQN,New Zealand,New Zealand,New Zealand,New Zealand,0,4,520
09-2003,O,Sydney,Rome,Qantas Airways,SYD-BNE-SIN-ROM,Italy,Europe,Italy,Europe,2,1,422
09-2003,O,Sydney,Rome,Qantas Airways,SYD-SIN-ROM-LON,Italy,Europe,UK,Europe,1,1,394
09-2003,O,Sydney,San Francisco,United Airlines,SYD-SFO-NYC,USA,N America,USA,N America,0,30,10410
09-2003,O,Sydney,Santiago,LAN Airlines,SYD-AKL-SCL,Chile,S America,Chile,S America,1,13,3367
09-2003,O,Sydney,Seoul,Asiana Airlines,SYD-SEL,Korea,NE Asia,Korea,NE Asia,0,30,9300
09-2003,O,Sydney,Seoul,Korean Air,SYD-SEL,Korea,NE Asia,Korea,NE Asia,0,30,11474
09-2003,O,Sydney,Shanghai,Air China,MEL-SYD-SHA-BJS,China,NE Asia,China,NE Asia,0,5,1505
09-2003,O,Sydney,Shanghai,Air China,SYD-SHA-BJS,China,NE Asia,China,NE Asia,0,12,3612
09-2003,O,Sydney,Shanghai,China Eastern Airlines,SYD-SHA-BJS,China,NE Asia,China,NE Asia,0,17,4879
09-2003,O,Sydney,Singapore,Australian Airlines,SYD-DPS-SIN,Singapore,SE Asia,Singapore,SE Asia,1,13,3523
09-2003,O,Sydney,Singapore,British Airways,SYD-SIN-LON,Singapore,SE Asia,UK,Europe,0,30,10530
09-2003,O,Sydney,Singapore,Emirates,AKL-SYD-SIN-DXB,Singapore,SE Asia,United Arab Emirates,Middle East,0,30,11400
09-2003,O,Sydney,Singapore,Qantas Airways,SYD-ADL-DRW-SIN,Singapore,SE Asia,Singapore,SE Asia,2,8,1816
09-2003,O,Sydney,Singapore,Qantas Airways,SYD-BNE-SIN,Singapore,SE Asia,Singapore,SE Asia,1,8,2596
09-2003,O,Sydney,Singapore,Qantas Airways,SYD-BNE-SIN-ROM,Singapore,SE Asia,Italy,Europe,1,1,422
09-2003,O,Sydney,Singapore,Qantas Airways,SYD-MEL-SIN-FRA,Singapore,SE Asia,Germany,Europe,1,1,432
09-2003,O,Sydney,Singapore,Qantas Airways,SYD-PER-SIN,Singapore,SE Asia,Singapore,SE Asia,1,1,227
09-2003,O,Sydney,Singapore,Qantas Airways,SYD-PER-SIN-PAR,Singapore,SE Asia,France,Europe,1,1,432
09-2003,O,Sydney,Singapore,Qantas Airways,SYD-SIN-FRA,Singapore,SE Asia,Germany,Europe,0,29,12527
09-2003,O,Sydney,Singapore,Qantas Airways,SYD-SIN-LON,Singapore,SE Asia,UK,Europe,0,18,7049
09-2003,O,Sydney,Singapore,Qantas Airways,SYD-SIN-ROM-LON,Singapore,SE Asia,UK,Europe,0,1,394
09-2003,O,Sydney,Singapore,Singapore Airlines,SYD-SIN,Singapore,SE Asia,Singapore,SE Asia,0,90,32379
09-2003,O,Sydney,Suva,Fiji Airways,SYD-SUV,Fiji,Islands,Fiji,Islands,0,9,1386
09-2003,O,Sydney,Taipei,China Airlines,SYD-TPE,Taiwan,NE Asia,Taiwan,NE Asia,0,17,4692
09-2003,O,Sydney,Taipei,Eva Air,SYD-TPE,Taiwan,NE Asia,Taiwan,NE Asia,0,9,1944
09-2003,O,Sydney,Tokyo,Japan Airlines,SYD-TYO,Japan,NE Asia,Japan,NE Asia,0,30,12722
09-2003,O,Sydney,Tokyo,Qantas Airways,MEL-SYD-CNS-TYO,Japan,NE Asia,Japan,NE Asia,1,1,432
09-2003,O,Sydney,Tokyo,Qantas Airways,MEL-SYD-TYO,Japan,NE Asia,Japan,NE Asia,0,28,10964
09-2003,O,Sydney,Tokyo,Qantas Airways,SYD-CNS-GUM-TYO,Japan,NE Asia,Japan,NE Asia,2,1,450
09-2003,O,Sydney,Tokyo,Qantas Airways,SYD-CNS-TYO,Japan,NE Asia,Japan,NE Asia,1,20,8636
09-2003,O,Sydney,Tokyo,Qantas Airways,SYD-TYO,Japan,NE Asia,Japan,NE Asia,0,1,394
09-2003,O,Sydney,Tongatapu,Polynesian Airlines,SYD-TBU-APW,Tonga,Islands,Western Samoa,Islands,0,4,616
09-2003,O,Sydney,Tongatapu,Royal Tongan Airlines,SYD-AKL-TBU,Tonga,Islands,Tonga,Islands,1,5,925
09-2003,O,Sydney,Tongatapu,Royal Tongan Airlines,SYD-TBU,Tonga,Islands,Tonga,Islands,0,4,740
09-2003,O,Sydney,Vancouver,Air Canada,SYD-HNL-YVR,Canada,N America,Canada,N America,1,30,8440
09-2003,O,Sydney,Vienna,Lauda Air,SYD-KUL-VIE,Austria,Europe,Austria,Europe,1,22,7568
09-2003,O,Sydney,Wellington,Air New Zealand,SYD-WLG,New Zealand,New Zealand,New Zealand,New Zealand,0,49,5709
09-2003,O,Sydney,Wellington,Qantas Airways,SYD-WLG,New Zealand,New Zealand,New Zealand,New Zealand,0,60,7299
09-2003,O,Sydney,Wellington,Qantas Airways,SYD-WLG-CHC,New Zealand,New Zealand,New Zealand,New Zealand,0,1,229
12-2003,I,Adelaide,Denpasar,Garuda Indonesia,DPS-ADL-MEL,Indonesia,SE Asia,Indonesia,SE Asia,0,9,2637
12-2003,I,Adelaide,Hong Kong,Cathay Pacific Airways,HKG-ADL-MEL,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,9,2259
12-2003,I,Adelaide,Kuala Lumpur,Malaysia Airlines,KUL-ADL,Malaysia,SE Asia,Malaysia,SE Asia,0,18,4968
12-2003,I,Adelaide,Singapore,Qantas Airways,SIN-DRW-ADL,Singapore,SE Asia,Singapore,SE Asia,1,9,2043
12-2003,I,Adelaide,Singapore,Qantas Airways,SIN-DRW-ADL-SYD,Singapore,SE Asia,Singapore,SE Asia,1,4,908
12-2003,I,Adelaide,Singapore,Singapore Airlines,SIN-ADL,Singapore,SE Asia,Singapore,SE Asia,0,18,5814
12-2003,I,Brisbane,Auckland,Air New Zealand,AKL-BNE,New Zealand,New Zealand,New Zealand,New Zealand,0,32,12140
12-2003,I,Brisbane,Auckland,Emirates,AKL-BNE-SIN-DXB,New Zealand,New Zealand,New Zealand,New Zealand,0,31,11412
12-2003,I,Brisbane,Auckland,Freedom Air International,AKL-BNE,New Zealand,New Zealand,New Zealand,New Zealand,0,16,1990
12-2003,I,Brisbane,Auckland,Garuda Indonesia,AKL-BNE-DPS,New Zealand,New Zealand,New Zealand,New Zealand,0,9,2637
12-2003,I,Brisbane,Auckland,Malaysia Airlines,AKL-BNE-KUL,New Zealand,New Zealand,New Zealand,New Zealand,0,14,5362
12-2003,I,Brisbane,Auckland,Qantas Airways,LAX-AKL-BNE,New Zealand,New Zealand,USA,N America,0,18,7737
12-2003,I,Brisbane,Auckland,Qantas Airways,LAX-AKL-BNE-SYD,New Zealand,New Zealand,USA,N America,0,13,5568
12-2003,I,Brisbane,Auckland,Royal Brunei Airlines,AKL-BNE-BWN,New Zealand,New Zealand,New Zealand,New Zealand,0,17,3366
12-2003,I,Brisbane,Auckland,Thai Airways International,AKL-BNE-BKK,New Zealand,New Zealand,New Zealand,New Zealand,0,14,3990
12-2003,I,Brisbane,Bandar Seri Begawan,Royal Brunei Airlines,BWN-BNE-AKL,Brunei,SE Asia,Brunei,SE Asia,0,18,3564
12-2003,I,Brisbane,Bangkok,Thai Airways International,BKK-BNE-AKL,Thailand,SE Asia,Thailand,SE Asia,0,14,3990
12-2003,I,Brisbane,Christchurch,Air New Zealand,CHC-BNE,New Zealand,New Zealand,New Zealand,New Zealand,0,15,2022
12-2003,I,Brisbane,Christchurch,Freedom Air International,CHC-BNE,New Zealand,New Zealand,New Zealand,New Zealand,0,22,2977
12-2003,I,Brisbane,Christchurch,Qantas Airways,CHC-BNE,New Zealand,New Zealand,New Zealand,New Zealand,0,20,2959
12-2003,I,Brisbane,Denpasar,Garuda Indonesia,DPS-BNE,Indonesia,SE Asia,Indonesia,SE Asia,0,5,1465
12-2003,I,Brisbane,Denpasar,Garuda Indonesia,DPS-BNE-AKL,Indonesia,SE Asia,Indonesia,SE Asia,0,9,2637
12-2003,I,Brisbane,Dubai,Emirates,DXB-SIN-BNE-AKL,United Arab Emirates,Middle East,United Arab Emirates,Middle East,1,31,11412
12-2003,I,Brisbane,Dunedin,Freedom Air International,DUD-BNE,New Zealand,New Zealand,New Zealand,New Zealand,0,12,1637
12-2003,I,Brisbane,Hamilton,Freedom Air International,HLZ-BNE,New Zealand,New Zealand,New Zealand,New Zealand,0,19,2439
12-2003,I,Brisbane,Hong Kong,Cathay Pacific Airways,HKG-BNE,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,4,1244
12-2003,I,Brisbane,Hong Kong,Cathay Pacific Airways,HKG-BNE-CNS,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,9,2799
12-2003,I,Brisbane,Hong Kong,Cathay Pacific Airways,HKG-CNS-BNE,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,1,8,2488
12-2003,I,Brisbane,Hong Kong,Qantas Airways,HKG-BNE,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,14,3182
12-2003,I,Brisbane,Hong Kong,Qantas Airways,HKG-BNE-SYD,Hong Kong (SAR),NE Asia,Hong Kong (SAR),NE Asia,0,1,394
12-2003,I,Brisbane,Honiara,Our Airline,INU-HIR-BNE,Solomon Islands,Islands,Nauru,Islands,0,1,110
12-2003,I,Brisbane,Honiara,Our Airline,INU-HIR-BNE-MEL,Solomon Islands,Islands,Nauru,Islands,0,1,110
12-2003,I,Brisbane,Honiara,Solomon Airlines,HIR-BNE,Solomon Islands,Islands,Solomon Islands,Islands,0,11,1496
12-2003,I,Brisbane,Kuala Lumpur,Malaysia Airlines,KUL-BNE,Malaysia,SE Asia,Malaysia,SE Asia,0,12,2724
12-2003,I,Brisbane,Kuala Lumpur,Malaysia Airlines,KUL-BNE-AKL,Malaysia,SE Asia,Malaysia,SE Asia,0,14,5362
12-2003,I,Brisbane,Los Angeles,Qantas Airways,LAX-AKL-BNE,USA,N America,USA,N America,1,18,7737
12-2003,I,Brisbane,Los Angeles,Qantas Airways,LAX-AKL-BNE-SYD,USA,N America,USA,N America,1,13,5568
12-2003,I,Brisbane,Los Angeles,Qantas Airways,LAX-BNE-SYD,USA,N America,USA,N America,0,1,358
12-2003,I,Brisbane,Los Angeles,Qantas Airways,NYC-LAX-BNE-SYD,USA,N America,USA,N America,0,1,358
12-2003,I,Brisbane,Manila,Qantas Airways,MNL-BNE-SYD,Philippines,SE Asia,Philippines,SE Asia,0,5,2194
12-2003,I,Brisbane,Nadi,Fiji Airways,NAN-BNE,Fiji,Islands,Fiji,Islands,0,31,5138
12-2003,I,Brisbane,Nauru,Our Airline,INU-BNE,Nauru,Islands,Nauru,Islands,0,4,440
12-2003,I,Brisbane,Nauru,Our Airline,INU-BNE-MEL,Nauru,Islands,Nauru,Islands,0,3,330
12-2003,I,Brisbane,Nauru,Our Airline,INU-HIR-BNE,Nauru,Islands,Nauru,Islands,1,1,110
12-2003,I,Brisbane,Nauru,Our Airline,INU-HIR-BNE-MEL,Nauru,Islands,Nauru,Islands,1,1,110
12-2003,I,Brisbane,New York,Qantas Airways,NYC-LAX-BNE-SYD,USA,N America,USA,N America,1,1,358
12-2003,I,Brisbane,Noumea,Air Caledonie,NOU-BNE,New Caledonia,Islands,New Caledonia,Islands,0,8,1153
12-2003,I,Brisbane,Noumea,Qantas Airways,NOU-BNE,New Caledonia,Islands,New Caledonia,Islands,0,4,578
12-2003,I,Brisbane,Osaka,Japan Airlines,OSA-BNE,Japan,NE Asia,Japan,NE Asia,0,1,414
12-2003,I,Brisbane,Osaka,Japan Airlines,OSA-BNE-SYD,Japan,NE Asia,Japan,NE Asia,0,31,14739
12-2003,I,Brisbane,Palmerston,Freedom Air International,PMR-BNE,New Zealand,New Zealand,New Zealand,New Zealand,0,13,1744
12-2003,I,Brisbane,Port Moresby,Air Niugini,POM-BNE,Papua New Guinea,Islands,Papua New Guinea,Islands,0,15,3450
12-2003,I,Brisbane,Port Moresby,Air Niugini,POM-BNE-SYD,Papua New Guinea,Islands,Papua New Guinea,Islands,0,7,1610
12-2003,I,Brisbane,Port Vila,Air Vanuatu,VLI-BNE,Vanuatu,Islands,Vanuatu,Islands,0,13,1651
